RowNo,dia,mes,anio,hora,minutos,Fecha_completa,Nombre_mes,Trimestre,Semestre_academico,Es_Periodo_Matricula,Es_Fin_Semestre
328,13,2,2026,9,8,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
329,13,2,2026,9,14,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
330,13,2,2026,9,17,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
331,13,2,2026,9,20,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
332,13,2,2026,9,25,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
333,13,2,2026,9,29,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
334,13,2,2026,9,31,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
335,13,2,2026,10,5,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
336,13,2,2026,10,18,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
337,13,2,2026,13,23,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
338,13,2,2026,13,24,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
339,13,2,2026,13,28,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
340,13,2,2026,13,35,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
341,13,2,2026,13,37,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
342,13,2,2026,13,39,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
343,13,2,2026,13,41,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
344,13,2,2026,13,55,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
345,13,2,2026,14,0,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
346,13,2,2026,14,11,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
347,13,2,2026,14,16,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
348,13,2,2026,14,34,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
349,13,2,2026,14,42,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
350,13,2,2026,14,58,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
351,13,2,2026,15,50,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
352,13,2,2026,15,58,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
353,13,2,2026,16,10,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
354,13,2,2026,16,20,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
355,13,2,2026,16,30,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
356,13,2,2026,16,36,13-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
357,16,2,2026,7,44,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
358,16,2,2026,7,45,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
359,16,2,2026,7,53,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
360,16,2,2026,7,58,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
361,16,2,2026,8,10,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
362,16,2,2026,8,14,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
363,16,2,2026,8,23,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
364,16,2,2026,9,1,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
365,16,2,2026,9,17,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
366,16,2,2026,9,50,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
367,16,2,2026,9,52,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
368,16,2,2026,9,55,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
369,16,2,2026,10,5,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
370,16,2,2026,10,27,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
371,16,2,2026,10,34,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
372,16,2,2026,10,36,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
373,16,2,2026,10,38,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
374,16,2,2026,10,41,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
375,16,2,2026,10,42,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
376,16,2,2026,10,55,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
377,16,2,2026,10,57,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
378,16,2,2026,11,0,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
379,16,2,2026,11,3,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
380,16,2,2026,11,4,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
381,16,2,2026,11,6,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
382,16,2,2026,11,9,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
383,16,2,2026,11,22,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
384,16,2,2026,11,25,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
385,16,2,2026,11,26,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
386,16,2,2026,11,40,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
387,16,2,2026,11,48,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
388,16,2,2026,11,53,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
389,16,2,2026,12,0,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
390,16,2,2026,13,10,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
391,16,2,2026,13,12,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
392,16,2,2026,13,14,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
393,16,2,2026,13,21,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
394,16,2,2026,13,25,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
395,16,2,2026,13,27,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
396,16,2,2026,13,29,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
397,16,2,2026,13,30,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
398,16,2,2026,13,32,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
399,16,2,2026,13,33,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
400,16,2,2026,13,38,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
401,16,2,2026,13,58,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
402,16,2,2026,14,4,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
403,16,2,2026,14,16,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
404,16,2,2026,14,33,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
405,16,2,2026,14,42,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
406,16,2,2026,14,49,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
407,16,2,2026,14,52,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
408,16,2,2026,15,24,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
409,16,2,2026,15,31,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
410,16,2,2026,15,40,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
411,16,2,2026,16,12,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
412,16,2,2026,16,15,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
413,16,2,2026,16,26,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
414,16,2,2026,16,29,16-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
415,17,2,2026,7,33,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
416,17,2,2026,7,35,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
417,17,2,2026,7,37,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
418,17,2,2026,7,42,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
419,17,2,2026,8,6,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
420,17,2,2026,8,20,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
421,17,2,2026,8,46,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
422,17,2,2026,9,7,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
423,17,2,2026,9,10,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
424,17,2,2026,9,11,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
425,17,2,2026,9,12,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
426,17,2,2026,9,15,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
427,17,2,2026,9,17,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
428,17,2,2026,9,21,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
429,17,2,2026,9,27,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
430,17,2,2026,9,32,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
431,17,2,2026,9,34,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
432,17,2,2026,9,37,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
433,17,2,2026,9,44,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
434,17,2,2026,9,46,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
435,17,2,2026,9,47,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
436,17,2,2026,9,49,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
437,17,2,2026,9,50,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
438,17,2,2026,9,51,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
439,17,2,2026,10,18,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
440,17,2,2026,10,21,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
441,17,2,2026,11,21,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
442,17,2,2026,11,34,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
443,17,2,2026,11,41,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
444,17,2,2026,11,47,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
445,17,2,2026,11,50,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
446,17,2,2026,11,53,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
447,17,2,2026,13,8,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
448,17,2,2026,13,37,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
449,17,2,2026,13,48,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
450,17,2,2026,13,49,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
451,17,2,2026,13,54,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
452,17,2,2026,14,4,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
453,17,2,2026,14,10,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
454,17,2,2026,14,11,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
455,17,2,2026,14,20,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
456,17,2,2026,14,28,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
457,17,2,2026,14,35,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
458,17,2,2026,14,44,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
459,17,2,2026,15,16,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
460,17,2,2026,15,57,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
461,17,2,2026,16,18,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
462,17,2,2026,16,20,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
463,17,2,2026,16,24,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
464,17,2,2026,16,29,17-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
465,18,2,2026,7,35,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
466,18,2,2026,7,36,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
467,18,2,2026,7,40,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
468,18,2,2026,7,48,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
469,18,2,2026,7,54,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
470,18,2,2026,7,57,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
471,18,2,2026,8,1,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
472,18,2,2026,8,2,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
473,18,2,2026,8,4,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
474,18,2,2026,8,8,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
475,18,2,2026,8,9,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
476,18,2,2026,8,10,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
477,18,2,2026,8,18,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
478,18,2,2026,9,14,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
479,18,2,2026,9,34,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
480,18,2,2026,9,37,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
481,18,2,2026,9,54,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
482,18,2,2026,10,10,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
483,18,2,2026,10,16,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
484,18,2,2026,10,25,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
485,18,2,2026,10,27,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
486,18,2,2026,11,9,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
487,18,2,2026,11,30,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
488,18,2,2026,11,38,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
489,18,2,2026,11,41,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
490,18,2,2026,11,44,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
491,18,2,2026,11,49,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
492,18,2,2026,13,8,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
493,18,2,2026,13,21,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
494,18,2,2026,13,50,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
495,18,2,2026,13,51,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
496,18,2,2026,13,52,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
497,18,2,2026,13,53,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
498,18,2,2026,13,56,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
499,18,2,2026,14,11,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
500,18,2,2026,14,14,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
501,18,2,2026,15,38,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
502,18,2,2026,15,58,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
503,18,2,2026,16,11,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
504,18,2,2026,16,33,18-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
505,19,2,2026,7,41,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
506,19,2,2026,7,52,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
507,19,2,2026,7,55,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
508,19,2,2026,8,2,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
509,19,2,2026,8,4,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
510,19,2,2026,9,52,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
511,19,2,2026,10,20,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
512,19,2,2026,10,34,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
513,19,2,2026,10,57,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
514,19,2,2026,10,58,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
515,19,2,2026,11,8,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
516,19,2,2026,11,50,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
517,19,2,2026,11,55,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
518,19,2,2026,13,12,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
519,19,2,2026,14,2,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
520,19,2,2026,14,4,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
521,19,2,2026,14,9,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
522,19,2,2026,14,12,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
523,19,2,2026,14,13,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
524,19,2,2026,14,14,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
525,19,2,2026,14,18,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
526,19,2,2026,14,34,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
527,19,2,2026,14,45,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
528,19,2,2026,15,23,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
529,19,2,2026,16,0,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
530,19,2,2026,16,12,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
531,19,2,2026,16,46,19-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
532,20,2,2026,7,40,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
533,20,2,2026,9,9,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
534,20,2,2026,9,22,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
535,20,2,2026,9,31,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
536,20,2,2026,9,32,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
537,20,2,2026,9,38,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
538,20,2,2026,10,1,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
539,20,2,2026,10,3,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
540,20,2,2026,10,4,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
541,20,2,2026,10,44,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
542,20,2,2026,10,46,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
543,20,2,2026,11,38,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
544,20,2,2026,11,56,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
545,20,2,2026,11,59,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
546,20,2,2026,13,31,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
547,20,2,2026,13,33,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
548,20,2,2026,13,47,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
549,20,2,2026,13,49,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
550,20,2,2026,14,11,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
551,20,2,2026,14,12,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
552,20,2,2026,14,25,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
553,20,2,2026,14,26,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
554,20,2,2026,14,34,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
555,20,2,2026,14,54,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
556,20,2,2026,15,14,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
557,20,2,2026,15,15,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
558,20,2,2026,15,40,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
559,20,2,2026,16,15,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
560,20,2,2026,16,18,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
561,20,2,2026,16,22,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
562,20,2,2026,16,29,20-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
563,23,2,2026,7,44,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
564,23,2,2026,7,46,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
565,23,2,2026,9,4,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
566,23,2,2026,9,12,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
567,23,2,2026,10,25,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
568,23,2,2026,11,15,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
569,23,2,2026,13,55,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
570,23,2,2026,13,57,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
571,23,2,2026,14,7,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
572,23,2,2026,14,8,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
573,23,2,2026,14,11,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
574,23,2,2026,14,12,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
575,23,2,2026,14,16,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
576,23,2,2026,14,17,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
577,23,2,2026,14,36,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
578,23,2,2026,14,45,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
579,23,2,2026,14,53,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
580,23,2,2026,15,21,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
581,23,2,2026,15,40,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
582,23,2,2026,15,43,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
583,23,2,2026,15,44,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
584,23,2,2026,15,48,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
585,23,2,2026,15,51,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
586,23,2,2026,15,53,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
587,23,2,2026,15,55,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
588,23,2,2026,15,56,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
589,23,2,2026,16,2,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
590,23,2,2026,16,11,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
591,23,2,2026,16,12,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
592,23,2,2026,16,14,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
593,23,2,2026,16,15,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
594,23,2,2026,16,28,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
595,23,2,2026,16,33,23-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
596,24,2,2026,7,33,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
597,24,2,2026,7,36,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
598,24,2,2026,7,40,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
599,24,2,2026,8,47,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
600,24,2,2026,10,6,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
601,24,2,2026,10,10,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
602,24,2,2026,10,14,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
603,24,2,2026,10,41,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
604,24,2,2026,10,42,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
605,24,2,2026,10,45,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
606,24,2,2026,11,14,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
607,24,2,2026,13,10,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
608,24,2,2026,13,13,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
609,24,2,2026,13,25,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
610,24,2,2026,13,35,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
611,24,2,2026,13,37,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
612,24,2,2026,13,45,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
613,24,2,2026,14,45,24-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
614,25,2,2026,9,0,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
615,25,2,2026,9,1,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
616,25,2,2026,9,13,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
617,25,2,2026,9,42,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
618,25,2,2026,9,59,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
619,25,2,2026,10,10,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
620,25,2,2026,10,42,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
621,25,2,2026,10,43,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
622,25,2,2026,10,49,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
623,25,2,2026,10,56,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
624,25,2,2026,11,6,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
625,25,2,2026,11,18,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
626,25,2,2026,11,20,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
627,25,2,2026,13,24,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
628,25,2,2026,14,20,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
629,25,2,2026,14,22,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
630,25,2,2026,14,36,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
631,25,2,2026,15,12,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
632,25,2,2026,15,13,25-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
633,26,2,2026,6,50,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
634,26,2,2026,6,56,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
635,26,2,2026,6,57,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
636,26,2,2026,7,3,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
637,26,2,2026,7,41,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
638,26,2,2026,7,52,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
639,26,2,2026,8,1,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
640,26,2,2026,9,11,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
641,26,2,2026,9,29,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
642,26,2,2026,10,8,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
643,26,2,2026,10,13,26-Feb-2026,Febrero,Trimestre I,Semestre I,1,0
